,County Code,County Name,Const Code,Constituency,CAW Code,CAW Name,Registered Voters
0,1,MOMBASA,1,CHANGAMWE,1,PORT REITZ,17817
1,1,MOMBASA,1,CHANGAMWE,2,KIPEVU,16132
2,1,MOMBASA,1,CHANGAMWE,3,AIRPORT,18557
3,1,MOMBASA,1,CHANGAMWE,4,CHANGAMWE,18182
4,1,MOMBASA,1,CHANGAMWE,5,CHAANI,22873
5,1,MOMBASA,2,JOMVU,6,JOMVU KUU,24243
6,1,MOMBASA,2,JOMVU,7,MIRITINI,18048
7,1,MOMBASA,2,JOMVU,8,MIKINDANI,32794
8,1,MOMBASA,3,KISAUNI,9,MJAMBERE,22692
9,1,MOMBASA,3,KISAUNI,10,JUNDA,25602
10,1,MOMBASA,3,KISAUNI,11,BAMBURI,20470
11,1,MOMBASA,3,KISAUNI,12,MWAKIRUNGE,6423
12,1,MOMBASA,3,KISAUNI,13,MTOPANGA,19474
13,1,MOMBASA,3,KISAUNI,14,MAGOGONI,15105
14,1,MOMBASA,3,KISAUNI,15,SHANZU,25510
15,1,MOMBASA,4,NYALI,16,FRERE TOWN,24849
16,1,MOMBASA,4,NYALI,17,ZIWA LA NG'OMBE,23296
17,1,MOMBASA,4,NYALI,18,MKOMANI,24154
18,1,MOMBASA,4,NYALI,19,KONGOWEA,28846
19,1,MOMBASA,4,NYALI,20,KADZANDANI,23108
20,1,MOMBASA,5,LIKONI,21,MTONGWE,13937
21,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,15437
22,1,MOMBASA,5,LIKONI,23,BOFU,18188
23,1,MOMBASA,5,LIKONI,24,LIKONI,13273
24,1,MOMBASA,5,LIKONI,25,TIMBWANI,33929
25,1,MOMBASA,6,MVITA,26,MJI WA KALE/MAKADARA,22341
26,1,MOMBASA,6,MVITA,27,TUDOR,22926
27,1,MOMBASA,6,MVITA,28,TONONOKA,23379
28,1,MOMBASA,6,MVITA,29,SHIMANZI/GANJONI,18556
29,1,MOMBASA,6,MVITA,30,MAJENGO,31772
30,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,20551
31,2,KWALE,7,MSAMBWENI,32,UKUNDA,24331
32,2,KWALE,7,MSAMBWENI,33,KINONDO,13463
33,2,KWALE,7,MSAMBWENI,34,RAMISI,23916
34,2,KWALE,8,LUNGALUNGA,35,PONGWE/KIKONENI,18833
35,2,KWALE,8,LUNGALUNGA,36,DZOMBO,14688
36,2,KWALE,8,LUNGALUNGA,37,MWERENI,15589
37,2,KWALE,8,LUNGALUNGA,38,VANGA,15744
38,2,KWALE,9,MATUGA,39,TSIMBA GOLINI,20453
39,2,KWALE,9,MATUGA,40,WAA,20681
40,2,KWALE,9,MATUGA,41,TIWI,11016
41,2,KWALE,9,MATUGA,42,KUBO SOUTH,12087
42,2,KWALE,9,MATUGA,43,MKONGANI,18778
43,2,KWALE,10,KINANGO,44,NDAVAYA,12743
44,2,KWALE,10,KINANGO,45,PUMA,9844
45,2,KWALE,10,KINANGO,46,KINANGO,15597
46,2,KWALE,10,KINANGO,47,MACKINNON ROAD,14214
47,2,KWALE,10,KINANGO,48,CHENGONI/SAMBURU,15037
48,2,KWALE,10,KINANGO,49,MWAVUMBO,16243
49,2,KWALE,10,KINANGO,50,KASEMENI,14445
50,3,KILIFI,11,KILIFI NORTH,51,TEZO,14830
51,3,KILIFI,11,KILIFI NORTH,52,SOKONI,23955
52,3,KILIFI,11,KILIFI NORTH,53,KIBARANI,15655
53,3,KILIFI,11,KILIFI NORTH,54,DABASO,13717
54,3,KILIFI,11,KILIFI NORTH,55,MATSANGONI,15168
55,3,KILIFI,11,KILIFI NORTH,56,WATAMU,15341
56,3,KILIFI,11,KILIFI NORTH,57,MNARANI,18076
57,3,KILIFI,12,KILIFI SOUTH,58,JUNJU,15747
58,3,KILIFI,12,KILIFI SOUTH,59,MWARAKAYA,12714
59,3,KILIFI,12,KILIFI SOUTH,60,SHIMO LA TEWA,32052
60,3,KILIFI,12,KILIFI SOUTH,61,CHASIMBA,14090
61,3,KILIFI,12,KILIFI SOUTH,62,MTEPENI,23093
62,3,KILIFI,13,KALOLENI,63,MARIAKANI,21332
63,3,KILIFI,13,KALOLENI,64,KAYAFUNGO,14897
64,3,KILIFI,13,KALOLENI,65,KALOLENI,25995
65,3,KILIFI,13,KALOLENI,66,MWANAMWINGA,10785
66,3,KILIFI,14,RABAI,67,MWAWESA,8793
67,3,KILIFI,14,RABAI,68,RURUMA,12058
68,3,KILIFI,14,RABAI,69,KAMBE/RIBE,11119
69,3,KILIFI,14,RABAI,70,RABAI/KISURUTINI,27195
70,3,KILIFI,15,GANZE,71,GANZE,16586
71,3,KILIFI,15,GANZE,72,BAMBA,18599
72,3,KILIFI,15,GANZE,73,JARIBUNI,12782
73,3,KILIFI,15,GANZE,74,SOKOKE,19290
74,3,KILIFI,16,MALINDI,75,JILORE,10464
75,3,KILIFI,16,MALINDI,76,KAKUYUNI,8750
76,3,KILIFI,16,MALINDI,77,GANDA,18566
77,3,KILIFI,16,MALINDI,78,MALINDI TOWN,30570
78,3,KILIFI,16,MALINDI,79,SHELLA,26255
79,3,KILIFI,17,MAGARINI,80,MARAFA,9026
80,3,KILIFI,17,MAGARINI,81,MAGARINI,17099
81,3,KILIFI,17,MAGARINI,82,GONGONI,17685
82,3,KILIFI,17,MAGARINI,83,ADU,16263
83,3,KILIFI,17,MAGARINI,84,GARASHI,10466
84,3,KILIFI,17,MAGARINI,85,SABAKI,9589
85,4,TANA RIVER,18,GARSEN,86,KIPINI EAST,7898
86,4,TANA RIVER,18,GARSEN,87,GARSEN SOUTH,9990
87,4,TANA RIVER,18,GARSEN,88,KIPINI WEST,9180
88,4,TANA RIVER,18,GARSEN,89,GARSEN CENTRAL,8256
89,4,TANA RIVER,18,GARSEN,90,GARSEN WEST,10999
90,4,TANA RIVER,18,GARSEN,91,GARSEN NORTH,9130
91,4,TANA RIVER,19,GALOLE,92,KINAKOMBA,8318
92,4,TANA RIVER,19,GALOLE,93,MIKINDUNI,7570
93,4,TANA RIVER,19,GALOLE,94,CHEWANI,14333
94,4,TANA RIVER,19,GALOLE,95,WAYU,9744
95,4,TANA RIVER,20,BURA,96,CHEWELE,8109
96,4,TANA RIVER,20,BURA,97,HIRIMANI,10750
97,4,TANA RIVER,20,BURA,98,BANGALE,10129
98,4,TANA RIVER,20,BURA,99,SALA,8806
99,4,TANA RIVER,20,BURA,100,MADOGO,7884
100,5,LAMU,21,LAMU EAST,101,FAZA,16515
101,5,LAMU,21,LAMU EAST,102,KIUNGA,4583
102,5,LAMU,21,LAMU EAST,103,BASUBA,949
103,5,LAMU,22,LAMU WEST,104,SHELLA,3632
104,5,LAMU,22,LAMU WEST,105,MKOMANI,12571
105,5,LAMU,22,LAMU WEST,106,HINDI,8533
106,5,LAMU,22,LAMU WEST,107,MKUNUMBI,8866
107,5,LAMU,22,LAMU WEST,108,HONGWE,5071
108,5,LAMU,22,LAMU WEST,109,WITU,9697
109,5,LAMU,22,LAMU WEST,110,BAHARI,11036
110,6,TAITA TAVETA,23,TAVETA,111,CHALA,9682
111,6,TAITA TAVETA,23,TAVETA,112,MAHOO,6817
112,6,TAITA TAVETA,23,TAVETA,113,BOMANI,10441
113,6,TAITA TAVETA,23,TAVETA,114,MBOGHONI,8103
114,6,TAITA TAVETA,23,TAVETA,115,MATA,5988
115,6,TAITA TAVETA,24,WUNDANYI,116,WUNDANYI/MBALE,12988
116,6,TAITA TAVETA,24,WUNDANYI,117,WERUGHA,6085
117,6,TAITA TAVETA,24,WUNDANYI,118,WUMINGU/KISHUSHE,8007
118,6,TAITA TAVETA,24,WUNDANYI,119,MWANDA/MGANGE,7928
119,6,TAITA TAVETA,25,MWATATE,120,RONG'E,7080
120,6,TAITA TAVETA,25,MWATATE,121,MWATATE,10082
121,6,TAITA TAVETA,25,MWATATE,122,BURA,9937
122,6,TAITA TAVETA,25,MWATATE,123,CHAWIA,9208
123,6,TAITA TAVETA,25,MWATATE,124,WUSI/KISHAMBA,8104
124,6,TAITA TAVETA,26,VOI,125,MBOLOLO,15880
125,6,TAITA TAVETA,26,VOI,126,SAGALLA,7067
126,6,TAITA TAVETA,26,VOI,127,KALOLENI,17547
127,6,TAITA TAVETA,26,VOI,128,MARUNGU,6681
128,6,TAITA TAVETA,26,VOI,129,KASIGAU,7829
129,6,TAITA TAVETA,26,VOI,130,NGOLIA,6373
130,7,GARISSA,27,GARISSA TOWNSHIP,131,WABERI,11657
131,7,GARISSA,27,GARISSA TOWNSHIP,132,GALBET,16698
132,7,GARISSA,27,GARISSA TOWNSHIP,133,TOWNSHIP,13419
133,7,GARISSA,27,GARISSA TOWNSHIP,134,IFTIN,11479
134,7,GARISSA,28,BALAMBALA,135,BALAMBALA,4414
135,7,GARISSA,28,BALAMBALA,136,DANYERE,3924
136,7,GARISSA,28,BALAMBALA,137,JARA JARA,2729
137,7,GARISSA,28,BALAMBALA,138,SAKA,5413
138,7,GARISSA,28,BALAMBALA,139,SANKURI,9605
139,7,GARISSA,29,LAGDERA,140,MODOGASHE,6388
140,7,GARISSA,29,LAGDERA,141,BENANE,4463
141,7,GARISSA,29,LAGDERA,142,GOREALE,2438
142,7,GARISSA,29,LAGDERA,143,MAALIMIN,5091
143,7,GARISSA,29,LAGDERA,144,SABENA,3394
144,7,GARISSA,29,LAGDERA,145,BARAKI,5175
145,7,GARISSA,30,DADAAB,146,DERTU,3744
146,7,GARISSA,30,DADAAB,147,DADAAB,5657
147,7,GARISSA,30,DADAAB,148,LABASIGALE,4331
148,7,GARISSA,30,DADAAB,149,DAMAJALE,9760
149,7,GARISSA,30,DADAAB,150,LIBOI,5362
150,7,GARISSA,30,DADAAB,151,ABAKAILE,9331
151,7,GARISSA,31,FAFI,152,BURA,5272
152,7,GARISSA,31,FAFI,153,DEKAHARIA,4740
153,7,GARISSA,31,FAFI,154,JARAJILA,3123
154,7,GARISSA,31,FAFI,155,FAFI,7050
155,7,GARISSA,31,FAFI,156,NANIGHI,7150
156,7,GARISSA,32,IJARA,157,HULUGHO,6266
157,7,GARISSA,32,IJARA,158,SANGAILU,4919
158,7,GARISSA,32,IJARA,159,IJARA,7383
159,7,GARISSA,32,IJARA,160,MASALANI,11098
160,8,WAJIR,33,WAJIR NORTH,161,GURAR,3885
161,8,WAJIR,33,WAJIR NORTH,162,BUTE,3786
162,8,WAJIR,33,WAJIR NORTH,163,KORONDILE,5317
163,8,WAJIR,33,WAJIR NORTH,164,MALKAGUFU,4031
164,8,WAJIR,33,WAJIR NORTH,165,BATALU,6364
165,8,WAJIR,33,WAJIR NORTH,166,DANABA,7376
166,8,WAJIR,33,WAJIR NORTH,167,GODOMA,3168
167,8,WAJIR,34,WAJIR EAST,168,WAGBERI,7353
168,8,WAJIR,34,WAJIR EAST,169,TOWNSHIP,10065
169,8,WAJIR,34,WAJIR EAST,170,BARWAGO,10302
170,8,WAJIR,34,WAJIR EAST,171,KHOROF/HARAR,8074
171,8,WAJIR,35,TARBAJ,172,ELBEN,3562
172,8,WAJIR,35,TARBAJ,173,SARMAN,7416
173,8,WAJIR,35,TARBAJ,174,TARBAJ,9869
174,8,WAJIR,35,TARBAJ,175,WARGADUD,4420
175,8,WAJIR,36,WAJIR WEST,176,ARBAJAHAN,8593
176,8,WAJIR,36,WAJIR WEST,177,HADADO/ATHIBOHOL,7818
177,8,WAJIR,36,WAJIR WEST,178,ADAMASAJIDE,6541
178,8,WAJIR,36,WAJIR WEST,179,GANYURE/WAGALLA,8382
179,8,WAJIR,37,ELDAS,180,ELDAS,4630
180,8,WAJIR,37,ELDAS,181,DELLA,6188
181,8,WAJIR,37,ELDAS,182,LAKOLEY SOUTH/BASIR,3443
182,8,WAJIR,37,ELDAS,183,ELNUR/TULA TULA,9098
183,8,WAJIR,38,WAJIR SOUTH,184,BENANE,11797
184,8,WAJIR,38,WAJIR SOUTH,185,BURDER,4863
185,8,WAJIR,38,WAJIR SOUTH,186,DADAJA BULLA,5389
186,8,WAJIR,38,WAJIR SOUTH,187,HABASSWEIN,11026
187,8,WAJIR,38,WAJIR SOUTH,188,LAGBOGHOL SOUTH,7541
188,8,WAJIR,38,WAJIR SOUTH,189,IBRAHIM URE,6179
189,8,WAJIR,38,WAJIR SOUTH,190,DIIF,11282
190,9,MANDERA,39,MANDERA WEST,191,TAKABA SOUTH,6742
191,9,MANDERA,39,MANDERA WEST,192,TAKABA,5683
192,9,MANDERA,39,MANDERA WEST,193,LAGSURE,6746
193,9,MANDERA,39,MANDERA WEST,194,DANDU,9544
194,9,MANDERA,39,MANDERA WEST,195,GITHER,8922
195,9,MANDERA,40,BANISSA,196,BANISSA,9898
196,9,MANDERA,40,BANISSA,197,DERKHALE,7068
197,9,MANDERA,40,BANISSA,198,GUBA,1539
198,9,MANDERA,40,BANISSA,199,MALKAMARI,6440
199,9,MANDERA,40,BANISSA,200,KILIWEHIRI,7758
200,9,MANDERA,41,MANDERA NORTH,201,ASHABITO,7806
201,9,MANDERA,41,MANDERA NORTH,202,GUTICHA,10038
202,9,MANDERA,41,MANDERA NORTH,203,MOROTHILE,2777
203,9,MANDERA,41,MANDERA NORTH,204,RHAMU,15408
204,9,MANDERA,41,MANDERA NORTH,205,RHAMU-DIMTU,9187
205,9,MANDERA,42,MANDERA SOUTH,206,WARGADUD,7341
206,9,MANDERA,42,MANDERA SOUTH,207,KUTULO,7123
207,9,MANDERA,42,MANDERA SOUTH,208,ELWAK SOUTH,6095
208,9,MANDERA,42,MANDERA SOUTH,209,ELWAK NORTH,6279
209,9,MANDERA,42,MANDERA SOUTH,210,SHIMBIR FATUMA,7853
210,9,MANDERA,43,MANDERA EAST,211,ARABIA,4187
211,9,MANDERA,43,MANDERA EAST,212,TOWNSHIP,14790
212,9,MANDERA,43,MANDERA EAST,213,NEBOI,11840
213,9,MANDERA,43,MANDERA EAST,214,KHALALIO,11106
214,9,MANDERA,43,MANDERA EAST,215,LIBEHIA,6296
215,9,MANDERA,44,LAFEY,216,SALA,2412
216,9,MANDERA,44,LAFEY,217,FINO,2786
217,9,MANDERA,44,LAFEY,218,LAFEY,4932
218,9,MANDERA,44,LAFEY,219,WARANQARA,3956
219,9,MANDERA,44,LAFEY,220,ALANGO GOF,4478
220,10,MARSABIT,45,MOYALE,221,BUTIYE,9614
221,10,MARSABIT,45,MOYALE,222,SOLOLO,8376
222,10,MARSABIT,45,MOYALE,223,HEILLU/MANYATTA,10431
223,10,MARSABIT,45,MOYALE,224,GOLBO,15692
224,10,MARSABIT,45,MOYALE,225,MOYALE TOWNSHIP,10237
225,10,MARSABIT,45,MOYALE,226,URAN,7932
226,10,MARSABIT,45,MOYALE,227,OBBU,4120
227,10,MARSABIT,46,NORTH HORR,228,DUKANA,8075
228,10,MARSABIT,46,NORTH HORR,229,MAIKONA,9865
229,10,MARSABIT,46,NORTH HORR,230,TURBI,6677
230,10,MARSABIT,46,NORTH HORR,231,NORTH HORR,8547
231,10,MARSABIT,46,NORTH HORR,232,ILLERET,3691
232,10,MARSABIT,47,SAKU,233,SAGANTE/JALDESA,9027
233,10,MARSABIT,47,SAKU,234,KARARE,4723
234,10,MARSABIT,47,SAKU,235,MARSABIT CENTRAL,16459
235,10,MARSABIT,48,LAISAMIS,236,LOIYANGALANI,7669
236,10,MARSABIT,48,LAISAMIS,237,KARGI/SOUTH HORR,5327
237,10,MARSABIT,48,LAISAMIS,238,KORR/NGURUNIT,9392
238,10,MARSABIT,48,LAISAMIS,239,LOGO LOGO,4133
239,10,MARSABIT,48,LAISAMIS,240,LAISAMIS,6925
240,11,ISIOLO,49,ISIOLO NORTH,241,WABERA,15034
241,11,ISIOLO,49,ISIOLO NORTH,242,BULLA PESA,15125
242,11,ISIOLO,49,ISIOLO NORTH,243,CHARI,4486
243,11,ISIOLO,49,ISIOLO NORTH,244,CHERAB,8065
244,11,ISIOLO,49,ISIOLO NORTH,245,NGARE MARA,5434
245,11,ISIOLO,49,ISIOLO NORTH,246,BURAT,13195
246,11,ISIOLO,49,ISIOLO NORTH,247,OLDO/NYIRO,5984
247,11,ISIOLO,50,ISIOLO SOUTH,248,GARBATULLA,7238
248,11,ISIOLO,50,ISIOLO SOUTH,249,KINNA,8885
249,11,ISIOLO,50,ISIOLO SOUTH,250,SERICHO,6058
250,12,MERU,51,IGEMBE SOUTH,251,MAUA,17213
251,12,MERU,51,IGEMBE SOUTH,252,KIEGOI/ANTUBOCHIU,16514
252,12,MERU,51,IGEMBE SOUTH,253,ATHIRU GAITI,14443
253,12,MERU,51,IGEMBE SOUTH,254,AKACHIU,14371
254,12,MERU,51,IGEMBE SOUTH,255,KANUNI,14585
255,12,MERU,52,IGEMBE CENTRAL,256,AKIRANG'ONDU,15637
256,12,MERU,52,IGEMBE CENTRAL,257,ATHIRU RUUJINE,19920
257,12,MERU,52,IGEMBE CENTRAL,258,IGEMBE EAST,19964
258,12,MERU,52,IGEMBE CENTRAL,259,NJIA,21810
259,12,MERU,52,IGEMBE CENTRAL,260,KANGETA,16103
260,12,MERU,53,IGEMBE NORTH,261,ANTUAMBUI,17113
261,12,MERU,53,IGEMBE NORTH,262,NTUNENE,11829
262,12,MERU,53,IGEMBE NORTH,263,ANTUBETWE KIONGO,15108
263,12,MERU,53,IGEMBE NORTH,264,NAATHU,13879
264,12,MERU,53,IGEMBE NORTH,265,AMWATHI,19121
265,12,MERU,54,TIGANIA WEST,266,ATHWANA,9123
266,12,MERU,54,TIGANIA WEST,267,AKITHII,16709
267,12,MERU,54,TIGANIA WEST,268,KIANJAI,21037
268,12,MERU,54,TIGANIA WEST,269,NKOMO,13030
269,12,MERU,54,TIGANIA WEST,270,MBEU,10384
270,12,MERU,55,TIGANIA EAST,271,THANGATHA,21025
271,12,MERU,55,TIGANIA EAST,272,MIKINDURI,18246
272,12,MERU,55,TIGANIA EAST,273,KIGUCHWA,11544
273,12,MERU,55,TIGANIA EAST,274,MUTHARA,19902
274,12,MERU,55,TIGANIA EAST,275,KARAMA,12810
275,12,MERU,56,NORTH IMENTI,276,MUNICIPALITY,23655
276,12,MERU,56,NORTH IMENTI,277,NTIMA EAST,14904
277,12,MERU,56,NORTH IMENTI,278,NTIMA WEST,19161
278,12,MERU,56,NORTH IMENTI,279,NYAKI WEST,21192
279,12,MERU,56,NORTH IMENTI,280,NYAKI EAST,17329
280,12,MERU,57,BUURI,281,TIMAU,22215
281,12,MERU,57,BUURI,282,KISIMA,18075
282,12,MERU,57,BUURI,283,KIIRUA/NAARI,15690
283,12,MERU,57,BUURI,284,RUIRI/RWARERA,11521
284,12,MERU,57,BUURI,289,KIBIRICHIA,14840
285,12,MERU,58,CENTRAL IMENTI,285,MWANGANTHIA,15057
286,12,MERU,58,CENTRAL IMENTI,286,ABOTHUGUCHI CENTRAL,24397
287,12,MERU,58,CENTRAL IMENTI,287,ABOTHUGUCHI WEST,24723
288,12,MERU,58,CENTRAL IMENTI,288,KIAGU,12318
289,12,MERU,59,SOUTH IMENTI,290,MITUNGUU,14078
290,12,MERU,59,SOUTH IMENTI,291,IGOJI EAST,18203
291,12,MERU,59,SOUTH IMENTI,292,IGOJI WEST,12496
292,12,MERU,59,SOUTH IMENTI,293,ABOGETA EAST,21169
293,12,MERU,59,SOUTH IMENTI,294,ABOGETA WEST,19074
294,12,MERU,59,SOUTH IMENTI,295,NKUENE,30622
295,13,THARAKA - NITHI,60,MAARA,296,MITHERU,10862
296,13,THARAKA - NITHI,60,MAARA,297,MUTHAMBI,12753
297,13,THARAKA - NITHI,60,MAARA,298,MWIMBI,15145
298,13,THARAKA - NITHI,60,MAARA,299,GANGA,12691
299,13,THARAKA - NITHI,60,MAARA,300,CHOGORIA,21797
300,13,THARAKA - NITHI,61,CHUKA/IGAMBANG'OMBE,301,MARIANI,10573
301,13,THARAKA - NITHI,61,CHUKA/IGAMBANG'OMBE,302,KARINGANI,19043
302,13,THARAKA - NITHI,61,CHUKA/IGAMBANG'OMBE,303,MAGUMONI,22846
303,13,THARAKA - NITHI,61,CHUKA/IGAMBANG'OMBE,304,MUGWE,15913
304,13,THARAKA - NITHI,61,CHUKA/IGAMBANG'OMBE,305,IGAMBANG'OMBE,16299
305,13,THARAKA - NITHI,62,THARAKA,306,GATUNGA,13891
306,13,THARAKA - NITHI,62,THARAKA,307,MUKOTHIMA,13297
307,13,THARAKA - NITHI,62,THARAKA,308,NKONDI,9543
308,13,THARAKA - NITHI,62,THARAKA,309,CHIAKARIGA,18715
309,13,THARAKA - NITHI,62,THARAKA,310,MARIMANTI,18564
310,14,EMBU,63,MANYATTA,311,RUGURU/NGANDORI,18449
311,14,EMBU,63,MANYATTA,312,KITHIMU,11824
312,14,EMBU,63,MANYATTA,313,NGINDA,18342
313,14,EMBU,63,MANYATTA,314,MBETI NORTH,17844
314,14,EMBU,63,MANYATTA,315,KIRIMARI,29617
315,14,EMBU,63,MANYATTA,316,GATURI SOUTH,10512
316,14,EMBU,64,RUNYENJES,317,GATURI NORTH,14872
317,14,EMBU,64,RUNYENJES,318,KAGAARI SOUTH,13564
318,14,EMBU,64,RUNYENJES,319,CENTRAL,17035
319,14,EMBU,64,RUNYENJES,320,KAGAARI NORTH,17286
320,14,EMBU,64,RUNYENJES,321,KYENI NORTH,15314
321,14,EMBU,64,RUNYENJES,322,KYENI SOUTH,17255
322,14,EMBU,65,MBEERE SOUTH,323,MWEA,17232
323,14,EMBU,65,MBEERE SOUTH,324,MAKIMA,11753
324,14,EMBU,65,MBEERE SOUTH,325,MBETI SOUTH,19083
325,14,EMBU,65,MBEERE SOUTH,326,MAVURIA,20627
326,14,EMBU,65,MBEERE SOUTH,327,KIAMBERE,8569
327,14,EMBU,66,MBEERE NORTH,328,NTHAWA,18882
328,14,EMBU,66,MBEERE NORTH,329,MUMINJI,9849
329,14,EMBU,66,MBEERE NORTH,330,EVURORE,26393
330,15,KITUI,67,MWINGI NORTH,331,NGOMENI,9131
331,15,KITUI,67,MWINGI NORTH,332,KYUSO,19921
332,15,KITUI,67,MWINGI NORTH,333,MUMONI,15877
333,15,KITUI,67,MWINGI NORTH,334,TSEIKURU,16471
334,15,KITUI,67,MWINGI NORTH,335,THARAKA,7429
335,15,KITUI,68,MWINGI WEST,336,KYOME/THAANA,14979
336,15,KITUI,68,MWINGI WEST,337,NGUUTANI,15121
337,15,KITUI,68,MWINGI WEST,338,MIGWANI,14678
338,15,KITUI,68,MWINGI WEST,339,KIOMO/KYETHANI,12360
339,15,KITUI,69,MWINGI CENTRAL,340,CENTRAL,14525
340,15,KITUI,69,MWINGI CENTRAL,341,KIVOU,12301
341,15,KITUI,69,MWINGI CENTRAL,342,NGUNI,13165
342,15,KITUI,69,MWINGI CENTRAL,343,NUU,12729
343,15,KITUI,69,MWINGI CENTRAL,344,MUI,11039
344,15,KITUI,69,MWINGI CENTRAL,345,WAITA,10472
345,15,KITUI,70,KITUI WEST,346,MUTONGUNI,17979
346,15,KITUI,70,KITUI WEST,347,KAUWI,15767
347,15,KITUI,70,KITUI WEST,348,MATINYANI,14279
348,15,KITUI,70,KITUI WEST,349,KWA MUTONGA/KITHUMULA,11022
349,15,KITUI,71,KITUI RURAL,350,KISASI,13840
350,15,KITUI,71,KITUI RURAL,351,MBITINI,12048
351,15,KITUI,71,KITUI RURAL,352,KWAVONZA/YATTA,18020
352,15,KITUI,71,KITUI RURAL,353,KANYANGI,11092
353,15,KITUI,72,KITUI CENTRAL,354,MIAMBANI,11759
354,15,KITUI,72,KITUI CENTRAL,355,TOWNSHIP,19538
355,15,KITUI,72,KITUI CENTRAL,356,KYANGWITHYA WEST,15931
356,15,KITUI,72,KITUI CENTRAL,357,MULANGO,15135
357,15,KITUI,72,KITUI CENTRAL,358,KYANGWITHYA EAST,15401
358,15,KITUI,73,KITUI EAST,359,ZOMBE/MWITIKA,13152
359,15,KITUI,73,KITUI EAST,360,NZAMBANI,11723
360,15,KITUI,73,KITUI EAST,361,CHULUNI,12622
361,15,KITUI,73,KITUI EAST,362,VOO/KYAMATU,10003
362,15,KITUI,73,KITUI EAST,363,ENDAU/MALALANI,7897
363,15,KITUI,73,KITUI EAST,364,MUTITO/KALIKU,9980
364,15,KITUI,74,KITUI SOUTH,365,IKANGA/KYATUNE,15384
365,15,KITUI,74,KITUI SOUTH,366,MUTOMO,12637
366,15,KITUI,74,KITUI SOUTH,367,MUTHA,11039
367,15,KITUI,74,KITUI SOUTH,368,IKUTHA,12066
368,15,KITUI,74,KITUI SOUTH,369,KANZIKO,8403
369,15,KITUI,74,KITUI SOUTH,370,ATHI,15843
370,16,MACHAKOS,75,MASINGA,371,KIVAA,18277
371,16,MACHAKOS,75,MASINGA,372,MASINGA CENTRAL,18410
372,16,MACHAKOS,75,MASINGA,373,EKALAKALA,11265
373,16,MACHAKOS,75,MASINGA,374,MUTHESYA,8874
374,16,MACHAKOS,75,MASINGA,375,NDITHINI,12053
375,16,MACHAKOS,76,YATTA,376,NDALANI,16093
376,16,MACHAKOS,76,YATTA,377,MATUU,16826
377,16,MACHAKOS,76,YATTA,378,KITHIMANI,19497
378,16,MACHAKOS,76,YATTA,379,IKOMBE,18283
379,16,MACHAKOS,76,YATTA,380,KATANGI,11698
380,16,MACHAKOS,77,KANGUNDO,381,KANGUNDO NORTH,14938
381,16,MACHAKOS,77,KANGUNDO,382,KANGUNDO CENTRAL,16502
382,16,MACHAKOS,77,KANGUNDO,383,KANGUNDO EAST,13340
383,16,MACHAKOS,77,KANGUNDO,384,KANGUNDO WEST,16016
384,16,MACHAKOS,78,MATUNGULU,385,TALA,18614
385,16,MACHAKOS,78,MATUNGULU,386,MATUNGULU NORTH,12504
386,16,MACHAKOS,78,MATUNGULU,387,MATUNGULU EAST,12826
387,16,MACHAKOS,78,MATUNGULU,388,MATUNGULU WEST,22817
388,16,MACHAKOS,78,MATUNGULU,389,KYELENI,9080
389,16,MACHAKOS,79,KATHIANI,390,MITABONI,16756
390,16,MACHAKOS,79,KATHIANI,391,KATHIANI CENTRAL,15070
391,16,MACHAKOS,79,KATHIANI,392,UPPER KAEWA/IVETI,14314
392,16,MACHAKOS,79,KATHIANI,393,LOWER KAEWA/KAANI,14084
393,16,MACHAKOS,80,MAVOKO,394,ATHI RIVER,44603
394,16,MACHAKOS,80,MAVOKO,395,KINANIE,14831
395,16,MACHAKOS,80,MAVOKO,396,MUTHWANI,24402
396,16,MACHAKOS,80,MAVOKO,397,SYOKIMAU/MULOLONGO,48327
397,16,MACHAKOS,81,MACHAKOS TOWN,398,KALAMA,17173
398,16,MACHAKOS,81,MACHAKOS TOWN,399,MUA,15242
399,16,MACHAKOS,81,MACHAKOS TOWN,400,MUTITUNI,14486
400,16,MACHAKOS,81,MACHAKOS TOWN,401,MACHAKOS CENTRAL,28309
401,16,MACHAKOS,81,MACHAKOS TOWN,402,MUMBUNI NORTH,13778
402,16,MACHAKOS,81,MACHAKOS TOWN,403,MUVUTI/KIIMA-KIMWE,17404
403,16,MACHAKOS,81,MACHAKOS TOWN,404,KOLA,10975
404,16,MACHAKOS,82,MWALA,405,MBIUNI,16671
405,16,MACHAKOS,82,MWALA,406,MAKUTANO/ MWALA,17815
406,16,MACHAKOS,82,MWALA,407,MASII,18523
407,16,MACHAKOS,82,MWALA,408,MUTHETHENI,12571
408,16,MACHAKOS,82,MWALA,409,WAMUNYU,14342
409,16,MACHAKOS,82,MWALA,410,KIBAUNI,9976
410,17,MAKUENI,83,MBOONI,411,TULIMANI,18803
411,17,MAKUENI,83,MBOONI,412,MBOONI,16441
412,17,MAKUENI,83,MBOONI,413,KITHUNGO/KITUNDU,13472
413,17,MAKUENI,83,MBOONI,414,KITETA/KISAU,20020
414,17,MAKUENI,83,MBOONI,415,WAIA-KAKO,13127
415,17,MAKUENI,83,MBOONI,416,KALAWA,14166
